dataset,seed,base,calibration,r2,rmse,mae,picp,mpiw,niw,nciw,c_test_cal,crps,a0,a1,q_hat
pawpularity,4,xgb_quantile,weighted_dis,0.23693478107452393,17.732978503661705,12.686769485473633,0.9531013615733737,89.02587890625,0.9084273357780612,0.9061602222981473,0.9975043535232544,15.453164555505161,1.0,0.0,0.1568012237548828
pawpularity,4,xgb_quantile,difficulty_weighted,0.23693478107452393,17.732978503661705,12.686769485473633,0.9531013615733737,91.11431121826172,0.9297378695740992,0.929524515296616,0.9997705221176147,15.6177251477231,,,0.015540394932031631
pawpularity,4,xgb_quantile,binned_weighted_dis,0.23693478107452393,17.732978503661705,12.686769485473633,0.9531013615733737,89.02587890625,0.9084273357780612,0.9061602222981473,0.9975043535232544,15.453164555505161,,,0.1568012237548828
pawpularity,4,sourcewise_stack,marginal,0.22134101390838623,17.91325499706415,13.027417182922363,0.9556227937468482,81.95101165771484,0.836234812833825,0.8105657700697734,0.9693040251731873,10.65490124307764,,,40.97550582885742
pawpularity,4,sourcewise_stack,mondrian_dis,0.22134101390838623,17.91325499706415,13.027417182922363,0.9546142208774584,79.893798828125,0.8152428451849489,0.8025854846576349,0.9844741225242615,10.56366933885712,,,
pawpularity,4,sourcewise_stack,weighted_dis,0.22134101390838623,17.91325499706415,13.027417182922363,0.9500756429652042,78.94115447998047,0.8055219844895967,0.8047129199248539,0.9989956021308899,10.475361081552505,1.0,0.08333333333333333,36.39119338989258
pawpularity,4,sourcewise_stack,difficulty_weighted,0.22134101390838623,17.91325499706415,13.027417182922363,0.9480584972264247,83.6025161743164,0.8530868997379225,0.8634596764369253,1.0121591091156006,10.711220698564263,,,42.59398651123047
pawpularity,4,sourcewise_stack,binned_weighted_dis,0.22134101390838623,17.91325499706415,13.027417182922363,0.9546142208774584,81.14962768554688,0.8280574253627232,0.7914867501286997,0.9558355808258057,10.616953388612039,,,38.60715103149414
pawpularity,4,sourcewise_quantile,marginal,0.15939879417419434,18.612120815741704,13.107137680053711,0.961674230963187,90.18980407714844,0.9203041232362086,0.9203041232362086,1.0,15.218328423148543,,,0.0
pawpularity,4,sourcewise_quantile,mondrian_dis,0.15939879417419434,18.612120815741704,13.107137680053711,0.9525970751386788,89.38433074951172,0.9120850076480788,0.8981245838585196,0.9846939444541931,15.212069129540042,,,
pawpularity,4,sourcewise_quantile,weighted_dis,0.15939879417419434,18.612120815741704,13.107137680053711,0.961674230963187,90.18980407714844,0.9203041232362086,0.9203041232362086,1.0,15.218328423148543,1.0,0.0,0.0
pawpularity,4,sourcewise_quantile,difficulty_weighted,0.15939879417419434,18.612120815741704,13.107137680053711,0.961674230963187,90.18980407714844,0.9203041232362086,0.9203041232362086,1.0,15.218328423148543,,,0.0
pawpularity,4,sourcewise_quantile,binned_weighted_dis,0.15939879417419434,18.612120815741704,13.107137680053711,0.961674230963187,90.18980407714844,0.9203041232362086,0.9203041232362086,1.0,15.218328423148543,,,0.0
sred,0,xgb_point,marginal,0.7914857864379883,0.13190939234452206,0.09671980887651443,0.9458972046889089,0.5278196334838867,0.24562883643191805,0.2527168874145604,1.0288567543029785,0.07520261501177547,,,0.26390981674194336
sred,0,xgb_point,mondrian_dis,0.7914857864379883,0.13190939234452206,0.09671980887651443,0.9431920649233544,0.5220657587051392,0.24295118392105922,0.25280360586651207,1.040553092956543,0.07469598558277638,,,
sred,0,xgb_point,weighted_dis,0.7914857864379883,0.13190939234452206,0.09671980887651443,0.9368800721370604,0.5082796216011047,0.23653559685127992,0.25201627662195325,1.0654475688934326,0.07413529850599723,1.0,0.3333333333333333,0.19932587444782257
sred,0,xgb_point,difficulty_weighted,0.7914857864379883,0.13190939234452206,0.09671980887651443,0.933273219116321,0.5508261322975159,0.256335258049212,0.272590954730287,1.063415765762329,0.07661836667080812,,,0.2855626344680786
sred,0,xgb_point,binned_weighted_dis,0.7914857864379883,0.13190939234452206,0.09671980887651443,0.9377817853922452,0.5160265564918518,0.24014074998013965,0.26103382838885836,1.087003469467163,0.07449910808805504,,,0.2090606689453125
sred,0,xgb_quantile,marginal,0.7357283234596252,0.14850231060805705,0.10448518395423889,0.9495040577096483,0.819585382938385,0.3814064335556953,0.3828398321868242,1.003758192062378,0.11819616164359607,,,0.08987903594970703
sred,0,xgb_quantile,mondrian_dis,0.7357283234596252,0.14850231060805705,0.10448518395423889,0.9422903516681695,0.8068875670433044,0.37549731319397506,0.40194297743835833,1.0704283714294434,0.11720332671408078,,,
sred,0,xgb_quantile,weighted_dis,0.7357283234596252,0.14850231060805705,0.10448518395423889,0.9486023444544635,0.8016697764396667,0.373069135548787,0.37850034917095465,1.01455819606781,0.11633442648098376,1.0,2.5,0.03576865419745445
sred,0,xgb_quantile,difficulty_weighted,0.7357283234596252,0.14850231060805705,0.10448518395423889,0.9368800721370604,1.1710056066513062,0.5449451410484402,0.5994950162154773,1.1001015901565552,0.14688011077197768,,,0.02565612830221653
sred,0,xgb_quantile,binned_weighted_dis,0.7357283234596252,0.14850231060805705,0.10448518395423889,0.9495040577096483,0.819585382938385,0.3814064335556953,0.3828398321868242,1.003758192062378,0.11819616164359607,,,0.08987903594970703
sred,0,sourcewise_stack,marginal,0.8078197836875916,0.12663746985776927,0.09438357502222061,0.9413886384129847,0.5025663375854492,0.23387683386493985,0.24377595430046595,1.0423262119293213,0.07244657613274223,,,0.2512831687927246
sred,0,sourcewise_stack,mondrian_dis,0.8078197836875916,0.12663746985776927,0.09438357502222061,0.9404869251577999,0.48877161741256714,0.22745725253446936,0.241049848105989,1.0597589015960693,0.07156074570217222,,,
sred,0,sourcewise_stack,weighted_dis,0.8078197836875916,0.12663746985776927,0.09438357502222061,0.9287646528403968,0.4638667404651642,0.2158673919874243,0.24173550476423764,1.1198333501815796,0.07089670898396591,1.0,0.08333333333333333,0.21448318660259247
sred,0,sourcewise_stack,difficulty_weighted,0.8078197836875916,0.12663746985776927,0.09438357502222061,0.9440937781785392,0.5323069095611572,0.24771705811161118,0.2505419146049599,1.0114035606384277,0.07374398472810056,,,0.2796972095966339
sred,0,sourcewise_stack,binned_weighted_dis,0.8078197836875916,0.12663746985776927,0.09438357502222061,0.9386834986474302,0.48942920565605164,0.22776327115304987,0.24648707975198536,1.0822073221206665,0.07185454063901045,,,0.23347289860248566
sred,0,sourcewise_quantile,marginal,0.6473612189292908,0.17154297946051253,0.1221061423420906,0.939585211902615,0.7915019392967224,0.368337379001639,0.3947115501838056,1.0716032981872559,0.11418530134640995,,,0.04213428497314453
sred,0,sourcewise_quantile,mondrian_dis,0.6473612189292908,0.17154297946051253,0.1221061423420906,0.939585211902615,0.766878068447113,0.3568782888853483,0.37006421563430386,1.0369479656219482,0.11236500962041099,,,
sred,0,sourcewise_quantile,weighted_dis,0.6473612189292908,0.17154297946051253,0.1221061423420906,0.9341749323715058,0.7598820924758911,0.35362260582904653,0.3894581501462923,1.1013383865356445,0.11253666960249023,1.0,16000.0,0.00016896908346097916
sred,0,sourcewise_quantile,difficulty_weighted,0.6473612189292908,0.17154297946051253,0.1221061423420906,0.9404869251577999,0.8020761609077454,0.3732582526973464,0.4013338888721385,1.0752177238464355,0.11450701356162471,,,0.010443887673318386
sred,0,sourcewise_quantile,binned_weighted_dis,0.6473612189292908,0.17154297946051253,0.1221061423420906,0.9368800721370604,0.7776882648468018,0.3619089770121421,0.38034920675854145,1.050952672958374,0.11323008502419901,,,0.015411138534545898
sred,1,xgb_point,marginal,0.7947887182235718,0.1308604923599138,0.09530337154865265,0.9495040577096483,0.5274897217750549,0.2454753070366003,0.24551346590638845,1.0001554489135742,0.07448082618482069,,,0.2637448310852051
sred,1,xgb_point,mondrian_dis,0.7947887182235718,0.1308604923599138,0.09530337154865265,0.957619477006312,0.5494796633720398,0.255708658403281,0.24534884930039244,0.9594858884811401,0.07493461118969688,,,
sred,1,xgb_point,weighted_dis,0.7947887182235718,0.1308604923599138,0.09530337154865265,0.9504057709648331,0.5242722034454346,0.2439779862979106,0.24013977060160405,0.9842681884765625,0.07380689422079878,1.0,0.16666666666666666,0.2244967818260193
